window_start,window_end,window_center,imu_count,emg_count,imu_qw_mean,imu_qw_std,imu_qw_min,imu_qw_max,imu_qx_mean,imu_qx_std,imu_qx_min,imu_qx_max,imu_qy_mean,imu_qy_std,imu_qy_min,imu_qy_max,imu_qz_mean,imu_qz_std,imu_qz_min,imu_qz_max,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_qw_last,imu_qx_last,imu_qy_last,imu_qz_last,imu_ax_last,imu_ay_last,imu_az_last,imu_gx_last,imu_gy_last,imu_gz_last,emg_0_mean,emg_0_std,emg_0_min,emg_0_max,emg_1_mean,emg_1_std,emg_1_min,emg_1_max,emg_2_mean,emg_2_std,emg_2_min,emg_2_max,emg_3_mean,emg_3_std,emg_3_min,emg_3_max,emg_4_mean,emg_4_std,emg_4_min,emg_4_max,emg_5_mean,emg_5_std,emg_5_min,emg_5_max,emg_6_mean,emg_6_std,emg_6_min,emg_6_max,emg_7_mean,emg_7_std,emg_7_min,emg_7_max,emg_8_mean,emg_8_std,emg_8_min,emg_8_max,emg_9_mean,emg_9_std,emg_9_min,emg_9_max,emg_10_mean,emg_10_std,emg_10_min,emg_10_max,emg_11_mean,emg_11_std,emg_11_min,emg_11_max,emg_12_mean,emg_12_std,emg_12_min,emg_12_max,emg_13_mean,emg_13_std,emg_13_min,emg_13_max,emg_14_mean,emg_14_std,emg_14_min,emg_14_max,emg_15_mean,emg_15_std,emg_15_min,emg_15_max
16230,16330,16280.0,5,2,0.9200000000000002,1.1102230246251565e-16,0.92,0.92,0.02,0.0,0.02,0.02,-0.03,0.0,-0.03,-0.03,-0.398,0.0040000000000000036,-0.4,-0.39,0.034,0.008,0.02,0.04,0.048,0.017204650534085254,0.03,0.08,0.8800000000000001,1.1102230246251565e-16,0.88,0.88,-2.9859999999999998,2.1316153499165837,-6.5,-0.37,0.314,1.370380968927984,-1.81,2.06,-3.2380000000000004,5.321091617328159,-10.69,3.25,0.92,0.02,-0.03,-0.4,0.04,0.04,0.88,-1.25,1.5,-0.25,1.5,1.5,0.0,3.0,1.0,6.0,-5.0,7.0,-1.5,2.5,-4.0,1.0,4.0,17.0,-13.0,21.0,7.0,3.0,4.0,10.0,2.0,1.0,1.0,3.0,-1.0,2.0,-3.0,1.0,-1.5,2.5,-4.0,1.0,-4.0,0.0,-4.0,-4.0,2.0,3.0,-1.0,5.0,2.5,2.5,0.0,5.0,-19.0,1.0,-20.0,-18.0,-6.5,0.5,-7.0,-6.0,-2.5,3.5,-6.0,1.0,-2.5,2.5,-5.0,0.0,-3.5,0.5,-4.0,-3.0
16280,16380,16330.0,4,3,0.92,0.0,0.92,0.92,0.02,0.0,0.02,0.02,-0.03,0.0,-0.03,-0.03,-0.4,0.0,-0.4,-0.4,0.0425,0.004330127018922194,0.04,0.05,0.05,0.01870828693386971,0.03,0.08,0.8775,0.004330127018922197,0.87,0.88,-3.0775,1.781605666246041,-5.94,-1.25,4.390000000000001,3.019892382188478,1.5,9.13,-2.5,4.2463219378657575,-7.5,3.25,0.92,0.02,-0.03,-0.4,0.05,0.05,0.87,-5.94,9.13,-7.5,-0.3333333333333333,5.436502143433364,-8.0,4.0,3.3333333333333335,2.8674417556808756,0.0,7.0,-1.3333333333333333,4.496912521077347,-5.0,5.0,12.666666666666666,8.498365855987974,1.0,21.0,5.333333333333333,3.6817870057290873,1.0,10.0,2.0,0.816496580927726,1.0,3.0,-0.3333333333333333,0.9428090415820634,-1.0,1.0,-2.3333333333333335,2.3570226039551585,-4.0,1.0,-1.3333333333333333,1.8856180831641267,-4.0,0.0,3.3333333333333335,2.3570226039551585,0.0,5.0,0.0,2.449489742783178,-3.0,3.0,13.0,28.717010057919794,-20.0,50.0,11.0,18.05547008526779,-6.0,36.0,-1.3333333333333333,2.0548046676563256,-4.0,1.0,-1.0,4.546060565661952,-7.0,4.0,-2.6666666666666665,1.8856180831641267,-4.0,0.0
16330,16430,16380.0,5,3,0.9200000000000002,1.1102230246251565e-16,0.92,0.92,0.02,0.0,0.02,0.02,-0.024,0.004898979485566356,-0.03,-0.02,-0.396,0.00489897948556636,-0.4,-0.39,0.012,0.03187475490101846,-0.04,0.05,0.044,0.027276363393971714,-0.0,0.08,0.882,0.017204650534085267,0.86,0.91,-2.4880000000000004,5.666030003450388,-10.56,6.37,6.659999999999999,1.5995749435396895,4.87,9.13,5.087999999999999,11.728596505976322,-7.5,22.0,0.92,0.02,-0.02,-0.39,-0.04,0.06,0.91,6.37,7.87,22.0,-1.0,5.0990195135927845,-8.0,4.0,2.6666666666666665,2.0548046676563256,0.0,5.0,1.0,4.320493798938574,-5.0,5.0,-12.333333333333334,30.09245014211298,-54.0,16.0,-8.0,15.641824275533422,-30.0,5.0,-2.0,4.96655480858378,-9.0,2.0,-2.6666666666666665,2.3570226039551585,-6.0,-1.0,-2.0,2.160246899469287,-4.0,1.0,0.3333333333333333,0.4714045207910317,0.0,1.0,1.3333333333333333,2.6246692913372702,-1.0,5.0,0.0,2.449489742783178,-3.0,3.0,22.666666666666668,19.3275853524323,9.0,50.0,12.0,17.146428199482248,-3.0,36.0,-3.6666666666666665,2.0548046676563256,-6.0,-1.0,-1.6666666666666667,4.4969125210773475,-7.0,4.0,-2.0,1.632993161855452,-4.0,0.0
16380,16480,16430.0,5,2,0.9200000000000002,1.1102230246251565e-16,0.92,0.92,0.02,0.0,0.02,0.02,-0.02,0.0,-0.02,-0.02,-0.392,0.0040000000000000036,-0.4,-0.39,0.003999999999999999,0.024166091947189144,-0.04,0.03,0.033999999999999996,0.020591260281974,-0.0,0.06,0.8960000000000001,0.02059126028197402,0.86,0.92,-2.612,5.566720398942271,-10.56,6.37,3.71,3.7330041521541335,-2.69,7.87,10.475999999999999,7.882757385585326,0.75,22.0,0.92,0.02,-0.02,-0.39,0.02,0.03,0.9,-3.94,1.94,3.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,5.0,1.5,1.5,0.0,3.0,-45.0,9.0,-54.0,-36.0,-21.0,9.0,-30.0,-12.0,-6.0,3.0,-9.0,-3.0,-4.0,2.0,-6.0,-2.0,-1.5,1.5,-3.0,0.0,2.5,1.5,1.0,4.0,-3.0,2.0,-5.0,-1.0,-1.0,1.0,-2.0,0.0,-26.5,35.5,-62.0,9.0,-11.0,8.0,-19.0,-3.0,-3.5,2.5,-6.0,-1.0,-2.0,0.0,-2.0,-2.0,-2.5,0.5,-3.0,-2.0
16430,16530,16480.0,5,2,0.9200000000000002,1.1102230246251565e-16,0.92,0.92,0.02,0.0,0.02,0.02,-0.02,0.0,-0.02,-0.02,-0.386,0.00489897948556636,-0.39,-0.38,0.003999999999999999,0.028705400188814643,-0.04,0.03,0.05,0.014142135623730952,0.03,0.07,0.8859999999999999,0.021540659228538036,0.86,0.92,-1.0100000000000002,3.251510418251801,-4.62,3.94,0.414,1.8697978500362011,-2.69,2.5,15.412,9.657195037897909,3.0,30.31,0.92,0.02,-0.02,-0.38,-0.04,0.07,0.88,-1.87,2.5,30.31,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-3.0,3.0,-6.0,0.0,-33.0,3.0,-36.0,-30.0,-12.0,0.0,-12.0,-12.0,-3.0,0.0,-3.0,-3.0,-3.0,1.0,-4.0,-2.0,-1.5,1.5,-3.0,0.0,1.0,3.0,-2.0,4.0,-2.0,3.0,-5.0,1.0,-1.0,1.0,-2.0,0.0,-22.5,39.5,-62.0,17.0,-5.5,13.5,-19.0,8.0,1.5,2.5,-1.0,4.0,0.5,2.5,-2.0,3.0,0.5,3.5,-3.0,4.0
16480,16580,16530.0,5,3,0.924,0.00489897948556636,0.92,0.93,0.02,0.0,0.02,0.02,-0.02,0.0,-0.02,-0.02,-0.376,0.01019803902718558,-0.39,-0.36,0.007999999999999998,0.03187475490101845,-0.04,0.04,0.038,0.024819347291981715,0.01,0.07,0.876,0.01019803902718558,0.86,0.89,1.8519999999999999,2.0334345330007553,-1.87,3.94,1.2120000000000002,1.2936058132213228,-0.56,2.87,36.45,19.97732014059944,10.56,62.5,0.93,0.02,-0.02,-0.36,0.03,0.01,0.88,3.19,0.37,62.5,-0.6666666666666666,2.3570226039551585,-4.0,1.0,-2.0,2.449489742783178,-5.0,1.0,-2.6666666666666665,2.494438257849294,-6.0,0.0,-21.333333333333332,7.84573486395988,-30.0,-11.0,-10.333333333333334,9.46337971105226,-21.0,2.0,-2.3333333333333335,0.9428090415820634,-3.0,-1.0,-2.6666666666666665,0.9428090415820634,-4.0,-2.0,-2.0,2.160246899469287,-4.0,1.0,-1.3333333333333333,1.699673171197595,-3.0,1.0,0.0,2.943920288775949,-4.0,3.0,0.6666666666666666,1.699673171197595,-1.0,3.0,8.0,6.48074069840786,2.0,17.0,5.333333333333333,3.7712361663282534,0.0,8.0,-0.3333333333333333,3.0912061651652345,-3.0,4.0,-0.3333333333333333,2.494438257849294,-3.0,3.0,0.0,2.943920288775949,-3.0,4.0
16530,16630,16580.0,5,3,0.9359999999999999,0.004898979485566306,0.93,0.94,0.022,0.003999999999999999,0.02,0.03,-0.02,0.0,-0.02,-0.02,-0.35,0.01414213562373094,-0.37,-0.33,0.016,0.020591260281974003,-0.02,0.04,0.05800000000000001,0.06013318551349164,0.01,0.17,0.9120000000000001,0.0248193472919817,0.88,0.95,10.524000000000001,9.343486715354178,2.56,28.12,3.0100000000000002,2.5489841113667224,0.06,6.31,54.266,6.377154851499216,42.88,62.5,0.94,0.03,-0.02,-0.33,-0.02,0.17,0.95,28.12,6.31,42.88,-1.6666666666666667,2.0548046676563256,-4.0,1.0,-3.3333333333333335,1.247219128924647,-5.0,-2.0,-1.6666666666666667,1.247219128924647,-3.0,0.0,-13.333333333333334,7.133644853010899,-23.0,-6.0,-4.333333333333333,11.897712198383164,-21.0,6.0,-2.0,0.816496580927726,-3.0,-1.0,-2.0,0.0,-2.0,-2.0,-2.3333333333333335,2.3570226039551585,-4.0,1.0,-2.3333333333333335,2.494438257849294,-5.0,1.0,-2.0,3.559026084010437,-5.0,3.0,-0.6666666666666666,2.8674417556808756,-4.0,3.0,1.6666666666666667,2.8674417556808756,-2.0,5.0,0.6666666666666666,5.734883511361751,-6.0,8.0,-0.3333333333333333,3.0912061651652345,-3.0,4.0,-2.0,0.816496580927726,-3.0,-1.0,-0.6666666666666666,2.0548046676563256,-3.0,2.0
16580,16680,16630.0,5,2,0.942,0.0040000000000000036,0.94,0.95,0.026000000000000002,0.004898979485566356,0.02,0.03,-0.02,0.0,-0.02,-0.02,-0.33399999999999996,0.010198039027185562,-0.35,-0.32,0.008,0.014696938456699069,-0.02,0.02,0.066,0.05425863986500215,0.03,0.17,0.9179999999999999,0.026381811916545834,0.87,0.95,7.498,13.134125627539886,-12.63,28.12,0.4259999999999999,5.217162447154584,-8.06,6.31,51.903999999999996,4.534188350741507,42.88,54.69,0.95,0.03,-0.02,-0.32,0.01,0.03,0.87,-12.63,-8.06,53.69,-0.5,1.5,-2.0,1.0,-1.0,2.0,-3.0,1.0,-4.5,1.5,-6.0,-3.0,-13.0,7.0,-20.0,-6.0,-3.5,9.5,-13.0,6.0,-1.0,1.0,-2.0,0.0,-1.5,0.5,-2.0,-1.0,-3.0,1.0,-4.0,-2.0,-3.0,2.0,-5.0,-1.0,-2.5,2.5,-5.0,0.0,-3.0,1.0,-4.0,-2.0,11.0,13.0,-2.0,24.0,3.5,9.5,-6.0,13.0,1.5,2.5,-1.0,4.0,-1.0,1.0,-2.0,0.0,0.0,2.0,-2.0,2.0
16630,16730,16680.0,5,2,0.9480000000000001,0.0040000000000000036,0.94,0.95,0.03,0.0,0.03,0.03,-0.024,0.004898979485566356,-0.03,-0.02,-0.31,0.014142135623730963,-0.33,-0.29,0.034,0.024979991993593593,0.01,0.08,0.018,0.016,-0.01,0.03,0.8939999999999999,0.025768197453450273,0.86,0.93,5.036,12.225186460745702,-12.63,22.62,-4.996,3.1829332383824833,-9.56,-1.62,48.016,8.345158117135949,33.19,55.19,0.95,0.03,-0.03,-0.29,0.04,0.03,0.91,-1.81,-2.87,33.19,-1.0,2.0,-3.0,1.0,-1.5,2.5,-4.0,1.0,-3.0,3.0,-6.0,0.0,-5.0,15.0,-20.0,10.0,0.5,13.5,-13.0,14.0,-0.5,0.5,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.5,0.5,-2.0,-1.0,-1.5,0.5,-2.0,-1.0,-2.5,2.5,-5.0,0.0,0.0,2.0,-2.0,2.0,-5.0,29.0,-34.0,24.0,-0.5,13.5,-14.0,13.0,-2.0,1.0,-3.0,-1.0,1.0,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0
16680,16780,16730.0,5,3,0.954,0.00489897948556636,0.95,0.96,0.03,0.0,0.03,0.03,-0.027999999999999997,0.003999999999999999,-0.03,-0.02,-0.296,0.008000000000000007,-0.31,-0.29,0.04,0.02097617696340303,0.02,0.08,0.032,0.031240998703626618,-0.01,0.08,0.876,0.025768197453450273,0.84,0.91,11.386,8.660689579935307,-1.81,22.62,-4.646,2.569876261612609,-9.56,-2.87,34.202,14.223939538679149,16.69,55.19,0.96,0.03,-0.03,-0.29,0.03,0.08,0.87,17.06,-3.06,16.69,-1.6666666666666667,1.247219128924647,-3.0,0.0,-3.6666666666666665,2.8674417556808756,-7.0,0.0,-2.3333333333333335,4.0276819911981905,-8.0,1.0,-5.333333333333333,12.657891697365017,-21.0,10.0,3.0,8.602325267042627,-7.0,14.0,-0.6666666666666666,2.0548046676563256,-3.0,2.0,-1.3333333333333333,0.4714045207910317,-2.0,-1.0,0.3333333333333333,1.247219128924647,-1.0,2.0,-4.666666666666667,1.8856180831641267,-6.0,-2.0,-4.666666666666667,2.0548046676563256,-7.0,-2.0,-1.3333333333333333,2.494438257849294,-4.0,2.0,-29.0,10.801234497346433,-39.0,-14.0,-10.666666666666666,4.714045207910316,-14.0,-4.0,-2.3333333333333335,1.699673171197595,-4.0,0.0,1.0,2.943920288775949,-3.0,4.0,-1.3333333333333333,1.699673171197595,-3.0,1.0
16730,16830,16780.0,5,3,0.96,0.0,0.96,0.96,0.03,0.0,0.03,0.03,-0.03,0.0,-0.03,-0.03,-0.28200000000000003,0.007483314773547866,-0.29,-0.27,0.036,0.013564659966250536,0.02,0.06,0.076,0.02576819745345025,0.05,0.12,0.8619999999999999,0.014696938456699083,0.84,0.88,8.436,4.790205006051411,4.25,17.06,-3.3340000000000005,1.4994345600925705,-4.87,-0.62,24.102,6.5417013077639075,16.69,35.38,0.96,0.03,-0.03,-0.27,0.04,0.12,0.85,5.31,-0.62,35.38,-0.3333333333333333,1.247219128924647,-2.0,1.0,-2.6666666666666665,3.091206165165235,-7.0,0.0,-2.6666666666666665,3.8586123009300755,-8.0,1.0,-2.6666666666666665,16.006942938057293,-21.0,18.0,3.6666666666666665,9.46337971105226,-7.0,16.0,-1.0,2.160246899469287,-3.0,2.0,-2.0,0.816496580927726,-3.0,-1.0,1.0,0.816496580927726,0.0,2.0,-4.0,2.8284271247461903,-6.0,0.0,-1.6666666666666667,4.4969125210773475,-7.0,4.0,-2.6666666666666665,0.9428090415820634,-4.0,-2.0,-13.666666666666666,20.821996915655223,-39.0,12.0,-11.333333333333334,5.2493385826745405,-16.0,-4.0,-2.0,1.632993161855452,-4.0,0.0,-0.6666666666666666,3.299831645537222,-3.0,4.0,-0.6666666666666666,1.699673171197595,-3.0,1.0
16780,16880,16830.0,5,2,0.96,0.0,0.96,0.96,0.032,0.004,0.03,0.04,-0.03,0.0,-0.03,-0.03,-0.272,0.007483314773547889,-0.28,-0.26,0.041999999999999996,0.0132664991614216,0.02,0.06,0.086,0.02576819745345025,0.05,0.12,0.874,0.013564659966250548,0.85,0.89,3.55,4.601895261737276,-3.81,10.25,-0.662,3.2177035289162363,-4.5,4.37,34.089999999999996,9.866581981618557,19.94,48.19,0.96,0.03,-0.03,-0.26,0.04,0.07,0.88,-3.81,4.37,48.19,0.0,1.0,-1.0,1.0,3.5,4.5,-1.0,8.0,1.0,2.0,-1.0,3.0,10.0,8.0,2.0,18.0,6.5,9.5,-3.0,16.0,-0.5,1.5,-2.0,1.0,-3.0,0.0,-3.0,-3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,4.0,-4.5,2.5,-7.0,-2.0,20.0,8.0,12.0,28.0,5.0,21.0,-16.0,26.0,-1.5,0.5,-2.0,-1.0,-2.5,0.5,-3.0,-2.0,-1.0,1.0,-2.0,0.0
16830,16930,16880.0,5,2,0.966,0.00489897948556636,0.96,0.97,0.032,0.004,0.03,0.04,-0.03,0.0,-0.03,-0.03,-0.25,0.014142135623730956,-0.27,-0.23,0.04,0.008944271909999161,0.03,0.05,0.05800000000000001,0.03059411708155671,0.02,0.11,0.884,0.00489897948556636,0.88,0.89,-1.95,4.4663676516829645,-9.5,3.06,5.486,2.6663953195278456,1.06,8.38,50.702,6.2639457213484855,40.0,57.13,0.97,0.03,-0.03,-0.23,0.03,0.05,0.88,3.06,5.62,57.13,-0.5,0.5,-1.0,0.0,1.5,6.5,-5.0,8.0,-1.5,4.5,-6.0,3.0,7.0,5.0,2.0,12.0,4.0,7.0,-3.0,11.0,0.0,1.0,-1.0,1.0,-1.0,2.0,-3.0,1.0,-0.5,1.5,-2.0,1.0,-2.5,2.5,-5.0,0.0,-3.0,1.0,-4.0,-2.0,-4.5,2.5,-7.0,-2.0,5.5,22.5,-17.0,28.0,12.0,14.0,-2.0,26.0,0.0,1.0,-1.0,1.0,-1.5,0.5,-2.0,-1.0,-1.0,1.0,-2.0,0.0
16880,16980,16930.0,5,3,0.9719999999999999,0.0040000000000000036,0.97,0.98,0.03,0.0,0.03,0.03,-0.03,0.0,-0.03,-0.03,-0.22999999999999998,0.01414213562373095,-0.25,-0.21,0.04,0.008944271909999161,0.03,0.05,0.052000000000000005,0.02135415650406262,0.02,0.08,0.8880000000000001,0.007483314773547889,0.88,0.9,-2.064,4.0893843057360115,-9.5,3.06,7.7620000000000005,1.0836678457903972,5.62,8.5,59.964,6.7244556657026155,51.75,71.25,0.98,0.03,-0.03,-0.21,0.05,0.07,0.9,-1.69,8.5,71.25,1.3333333333333333,1.8856180831641267,0.0,4.0,-2.6666666666666665,4.0276819911981905,-6.0,3.0,-3.3333333333333335,6.018490028422596,-9.0,5.0,-12.0,17.146428199482248,-27.0,12.0,-6.333333333333333,12.283683848458853,-16.0,11.0,0.6666666666666666,1.247219128924647,-1.0,2.0,1.3333333333333333,2.8674417556808756,-2.0,5.0,0.0,1.632993161855452,-2.0,2.0,-2.6666666666666665,2.0548046676563256,-5.0,0.0,-1.3333333333333333,1.699673171197595,-3.0,1.0,-3.0,0.816496580927726,-4.0,-2.0,-12.333333333333334,3.681787005729087,-17.0,-8.0,-0.6666666666666666,2.6246692913372702,-3.0,3.0,-0.6666666666666666,3.0912061651652345,-5.0,2.0,-1.0,0.816496580927726,-2.0,0.0,-0.3333333333333333,0.4714045207910317,-1.0,0.0
16930,17030,16980.0,5,3,0.9800000000000001,0.006324555320336764,0.97,0.99,0.03,0.0,0.03,0.03,-0.026000000000000002,0.004898979485566356,-0.03,-0.02,-0.192,0.02135415650406262,-0.22,-0.16,0.03,0.01788854381999832,0.0,0.05,0.062,0.0116619037896906,0.05,0.08,0.8880000000000001,0.007483314773547889,0.88,0.9,-3.562,2.4181100057689684,-7.06,-0.94,10.788,1.9766679033160828,8.31,12.69,78.962,10.644888726520348,63.25,92.44,0.99,0.03,-0.02,-0.16,0.0,0.05,0.89,-5.81,12.69,92.44,0.0,3.265986323710904,-4.0,4.0,-2.3333333333333335,3.8586123009300755,-6.0,3.0,-3.6666666666666665,6.182412330330469,-9.0,5.0,-10.333333333333334,19.48218559493661,-27.0,17.0,-10.0,7.118052168020874,-16.0,0.0,1.0,0.816496580927726,0.0,2.0,-0.3333333333333333,3.858612300930075,-4.0,5.0,-0.6666666666666666,2.494438257849294,-4.0,2.0,-2.0,1.4142135623730951,-3.0,0.0,-2.0,2.160246899469287,-4.0,1.0,-3.0,0.816496580927726,-4.0,-2.0,-2.3333333333333335,10.96458946893235,-12.0,13.0,1.3333333333333333,3.0912061651652345,-3.0,4.0,-0.3333333333333333,3.299831645537222,-5.0,2.0,-0.3333333333333333,1.247219128924647,-2.0,1.0,-0.6666666666666666,0.4714045207910317,-1.0,0.0
16980,17080,17030.0,5,2,0.986,0.00489897948556636,0.98,0.99,0.03,0.0,0.03,0.03,-0.022,0.003999999999999999,-0.03,-0.02,-0.162,0.02135415650406262,-0.19,-0.13,0.024,0.014966629547095765,0.0,0.04,0.044,0.012,0.03,0.06,0.8880000000000001,0.007483314773547889,0.88,0.9,-5.636,1.7100011695902433,-7.06,-2.31,11.578,1.4052103045451947,8.88,12.69,91.162,6.775418511058928,80.12,99.69,0.99,0.03,-0.02,-0.13,0.04,0.03,0.89,-6.56,11.88,99.69,-3.0,1.0,-4.0,-2.0,-0.5,3.5,-4.0,3.0,-2.5,4.5,-7.0,2.0,0.5,16.5,-16.0,17.0,-4.0,4.0,-8.0,0.0,-3.5,3.5,-7.0,0.0,-1.5,2.5,-4.0,1.0,-3.0,1.0,-4.0,-2.0,-4.5,1.5,-6.0,-3.0,-4.0,0.0,-4.0,-4.0,0.0,2.0,-2.0,2.0,11.5,1.5,10.0,13.0,2.5,1.5,1.0,4.0,3.5,1.5,2.0,5.0,-1.5,2.5,-4.0,1.0,-3.5,2.5,-6.0,-1.0
17030,17130,17080.0,5,2,0.994,0.00489897948556636,0.99,1.0,0.026000000000000002,0.004898979485566356,0.02,0.03,-0.016,0.004898979485566357,-0.02,-0.01,-0.11200000000000002,0.025612496949731396,-0.15,-0.08,0.014000000000000002,0.021540659228538015,-0.02,0.04,-0.002000000000000001,0.04166533331199932,-0.08,0.03,0.8859999999999999,0.013564659966250548,0.87,0.9,-8.0,3.0482585192204414,-13.25,-4.44,11.702000000000002,2.9980353566961147,8.13,16.37,97.912,5.1750648305117855,88.87,103.19,1.0,0.02,-0.01,-0.08,-0.02,-0.08,0.9,-13.25,8.13,88.87,-0.5,1.5,-2.0,1.0,2.0,1.0,1.0,3.0,-1.5,3.5,-5.0,2.0,1.5,17.5,-16.0,19.0,-2.0,6.0,-8.0,4.0,-2.0,5.0,-7.0,3.0,-0.5,1.5,-2.0,1.0,0.5,2.5,-2.0,3.0,-4.5,1.5,-6.0,-3.0,-2.5,1.5,-4.0,-1.0,-1.5,3.5,-5.0,2.0,16.0,6.0,10.0,22.0,12.0,11.0,1.0,23.0,3.0,2.0,1.0,5.0,-4.5,0.5,-5.0,-4.0,-5.0,1.0,-6.0,-4.0
17080,17180,17130.0,5,3,0.998,0.0040000000000000036,0.99,1.0,0.022,0.003999999999999999,0.02,0.03,-0.012,0.004,-0.02,-0.01,-0.082,0.017204650534085254,-0.11,-0.06,0.014000000000000002,0.024166091947189147,-0.02,0.05,-0.018000000000000002,0.04166533331199932,-0.08,0.03,0.89,0.018973665961010293,0.87,0.92,-1.2,10.419990403066599,-13.25,15.38,5.95,8.560268687371911,-4.94,16.37,81.962,21.202997335282575,48.19,103.19,1.0,0.02,-0.01,-0.06,0.05,0.03,0.89,15.38,-4.94,48.19,-1.3333333333333333,2.6246692913372702,-5.0,1.0,2.6666666666666665,1.247219128924647,1.0,4.0,-1.0,2.943920288775949,-5.0,2.0,-2.6666666666666665,26.512051766864236,-40.0,19.0,-3.3333333333333335,8.993825042154693,-16.0,4.0,1.3333333333333333,1.699673171197595,-1.0,3.0,-2.0,0.0,-2.0,-2.0,1.3333333333333333,1.247219128924647,0.0,3.0,-2.0,0.816496580927726,-3.0,-1.0,-2.3333333333333335,2.6246692913372702,-6.0,0.0,-2.0,4.96655480858378,-6.0,5.0,-5.666666666666667,34.296096311711956,-54.0,22.0,3.3333333333333335,16.33673433979046,-17.0,23.0,0.0,2.943920288775949,-4.0,3.0,-2.3333333333333335,5.2493385826745405,-7.0,5.0,-0.3333333333333333,2.6246692913372702,-4.0,2.0
17130,17230,17180.0,5,3,1.0,0.0,1.0,1.0,0.02,0.0,0.02,0.02,-0.01,0.0,-0.01,-0.01,-0.054000000000000006,0.01019803902718557,-0.07,-0.04,0.034,0.013564659966250536,0.01,0.05,0.028000000000000004,0.044000000000000004,-0.05,0.07,0.884,0.023323807579381222,0.85,0.92,3.55,6.782787037789113,-4.81,15.38,-1.302,2.517239758147801,-4.94,2.37,38.976,16.794442652258514,23.94,67.56,1.0,0.02,-0.01,-0.04,0.04,0.02,0.89,1.31,2.37,24.19,-3.0,2.160246899469287,-5.0,0.0,0.3333333333333333,4.496912521077347,-6.0,4.0,-1.3333333333333333,3.39934634239519,-6.0,2.0,-8.666666666666666,22.691163233490013,-40.0,13.0,-5.333333333333333,7.717224601860151,-16.0,2.0,0.0,1.4142135623730951,-1.0,2.0,-2.3333333333333335,0.4714045207910317,-3.0,-2.0,-1.6666666666666667,3.0912061651652345,-6.0,1.0,-0.6666666666666666,1.247219128924647,-2.0,1.0,-1.0,3.7416573867739413,-6.0,3.0,0.3333333333333333,4.642796092394707,-6.0,5.0,-13.333333333333334,29.48822740612863,-54.0,15.0,-3.0,9.899494936611665,-17.0,4.0,0.6666666666666666,3.299831645537222,-4.0,3.0,-2.6666666666666665,5.436502143433364,-7.0,5.0,2.6666666666666665,1.699673171197595,1.0,5.0
17180,17280,17230.0,5,2,1.0,0.0,1.0,1.0,0.02,0.0,0.02,0.02,-0.01,0.0,-0.01,-0.01,-0.042,0.007483314773547884,-0.05,-0.03,0.024,0.01624807680927192,0.0,0.04,0.032,0.03187475490101845,0.0,0.07,0.8779999999999999,0.016000000000000014,0.85,0.89,-0.4619999999999999,2.2111571631161815,-4.81,1.31,2.224,2.472250796339239,-0.88,5.94,29.125999999999998,5.223296277256346,23.94,38.13,1.0,0.02,-0.01,-0.03,0.0,0.0,0.89,0.75,3.69,38.13,-2.5,1.5,-4.0,-1.0,-7.0,1.0,-8.0,-6.0,-3.0,3.0,-6.0,0.0,-22.5,23.5,-46.0,1.0,-12.5,10.5,-23.0,-2.0,0.0,1.0,-1.0,1.0,-1.5,1.5,-3.0,0.0,-0.5,5.5,-6.0,5.0,0.5,0.5,0.0,1.0,-0.5,3.5,-4.0,3.0,-1.5,3.5,-5.0,2.0,3.5,4.5,-1.0,8.0,4.0,0.0,4.0,4.0,0.5,2.5,-2.0,3.0,-3.5,2.5,-6.0,-1.0,2.0,3.0,-1.0,5.0
